BodyweightKg,BestSquatKg,BestDeadliftKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategoryEncoded
73.0,155.0,192.5,2.1232876712328768,2.636986301369863,0.0,0.0,1.0,1.0,2.0
67.5,192.5,230.0,2.8518518518518516,3.4074074074074074,1.0,0.0,0.0,1.0,1.0
88.54,220.0,250.0,2.4847526541676075,2.8235825615540997,1.0,0.0,0.0,1.0,2.0
89.81,272.16,272.16,3.0303975058456745,3.0303975058456745,1.0,0.0,0.0,0.0,2.0
103.0,195.0,255.0,1.8932038834951457,2.4757281553398056,0.0,0.0,1.0,1.0,2.0
75.0,175.0,182.5,2.3333333333333335,2.433333333333333,1.0,0.0,0.0,1.0,2.0
66.0,112.5,132.5,1.7045454545454546,2.007575757575758,0.0,0.0,1.0,1.0,2.0
117.6,245.0,257.5,2.0833333333333335,2.189625850340136,1.0,0.0,0.0,0.0,2.0
61.6,87.5,107.5,1.4204545454545454,1.74512987012987,1.0,0.0,0.0,1.0,2.0
77.4,160.0,180.0,2.0671834625322996,2.325581395348837,0.0,1.0,0.0,0.0,2.0
82.4,155.0,197.5,1.8810679611650485,2.3968446601941746,1.0,0.0,0.0,0.0,2.0
103.8,247.5,300.0,2.3843930635838153,2.8901734104046244,1.0,0.0,0.0,0.0,2.0
70.49,86.18,102.06,1.2225847637962834,1.4478649453823238,1.0,0.0,0.0,0.0,0.0
103.75,232.5,267.5,2.2409638554216866,2.5783132530120483,0.0,0.0,1.0,0.0,1.0
74.62,147.5,187.5,1.976681854730635,2.5127311712677565,1.0,0.0,0.0,1.0,1.0
108.14,415.04,356.07,3.8379877936008877,3.292676160532643,0.0,1.0,0.0,0.0,2.0
58.3,105.0,110.0,1.8010291595197256,1.8867924528301887,1.0,0.0,0.0,0.0,2.0
59.9,187.5,185.0,3.1302170283806343,3.0884808013355594,1.0,0.0,0.0,1.0,2.0
57.4,120.0,165.0,2.0905923344947737,2.8745644599303137,0.0,1.0,0.0,1.0,1.0
69.0,110.0,172.5,1.5942028985507246,2.5,0.0,0.0,1.0,1.0,1.0
98.16,192.78,215.46,1.9639364303178486,2.194987775061125,1.0,0.0,0.0,1.0,3.0
88.81,185.0,230.0,2.08309875014075,2.5897984461209322,0.0,0.0,1.0,1.0,2.0
128.0,180.0,160.0,1.40625,1.25,0.0,0.0,1.0,1.0,2.0
96.8,157.5,197.5,1.6270661157024793,2.040289256198347,1.0,0.0,0.0,0.0,2.0
88.8,167.5,192.5,1.8862612612612613,2.1677927927927927,1.0,0.0,0.0,1.0,1.0
65.2,152.5,182.5,2.3389570552147236,2.7990797546012267,1.0,0.0,0.0,1.0,1.0
142.88,229.06,233.6,1.6031634938409856,1.6349384098544233,0.0,0.0,1.0,1.0,2.0
99.5,435.0,330.0,4.371859296482412,3.3165829145728645,1.0,0.0,0.0,1.0,2.0
97.0,165.0,175.0,1.7010309278350515,1.8041237113402062,1.0,0.0,0.0,1.0,5.0
74.0,80.0,115.0,1.0810810810810811,1.554054054054054,1.0,0.0,0.0,1.0,2.0
66.04,100.0,125.0,1.5142337976983644,1.8927922471229557,0.0,0.0,1.0,1.0,2.0
86.8,172.5,170.0,1.9873271889400923,1.9585253456221199,0.0,0.0,1.0,1.0,1.0
47.5,90.0,135.0,1.894736842105263,2.8421052631578947,1.0,0.0,0.0,1.0,0.0
104.1,182.5,182.5,1.7531219980787704,1.7531219980787704,1.0,0.0,0.0,1.0,5.0
56.5,92.5,102.5,1.6371681415929205,1.8141592920353982,0.0,0.0,1.0,1.0,1.0
62.59,120.0,130.0,1.9172391755871543,2.077009106886084,1.0,0.0,0.0,1.0,2.0
81.4,185.0,210.0,2.2727272727272725,2.5798525798525795,1.0,0.0,0.0,0.0,2.0
45.0,102.5,112.5,2.2777777777777777,2.5,0.0,0.0,1.0,0.0,1.0
66.2,77.5,117.5,1.1706948640483383,1.7749244712990935,1.0,0.0,0.0,1.0,2.0
74.0,135.0,170.0,1.8243243243243243,2.2972972972972974,0.0,1.0,0.0,0.0,2.0
93.4,247.5,252.5,2.6498929336188435,2.703426124197002,0.0,0.0,0.0,1.0,1.0
98.25,205.0,250.0,2.0865139949109417,2.544529262086514,1.0,0.0,0.0,1.0,3.0
81.06,192.5,192.5,2.3747841105354057,2.3747841105354057,1.0,0.0,0.0,1.0,3.0
66.9,107.5,132.5,1.6068759342301941,1.9805680119581464,1.0,0.0,0.0,0.0,3.0
77.0,212.5,260.0,2.75974025974026,3.3766233766233764,1.0,0.0,0.0,1.0,1.0
82.6,125.0,130.0,1.513317191283293,1.573849878934625,0.0,0.0,1.0,0.0,2.0
58.88,117.5,125.0,1.9955842391304346,2.1229619565217392,0.0,1.0,0.0,1.0,3.0
73.3,175.0,225.0,2.387448840381992,3.0695770804911326,1.0,0.0,0.0,1.0,2.0
85.7,137.5,215.0,1.604434072345391,2.5087514585764294,1.0,0.0,0.0,1.0,4.0
71.8,120.0,135.0,1.6713091922005572,1.8802228412256268,1.0,0.0,0.0,1.0,2.0
160.52,465.0,357.5,2.896835285322701,2.2271368053825067,0.0,0.0,1.0,1.0,2.0
51.8,140.0,172.5,2.7027027027027026,3.3301158301158305,1.0,0.0,0.0,1.0,3.0
72.7,175.0,177.5,2.407152682255846,2.4415405777166437,0.0,0.0,1.0,1.0,1.0
99.95,207.5,212.5,2.0760380190095047,2.126063031515758,0.0,1.0,0.0,0.0,2.0
77.3,112.5,140.0,1.4553686934023287,1.811125485122898,1.0,0.0,0.0,0.0,2.0
93.2,185.0,237.5,1.9849785407725322,2.5482832618025753,1.0,0.0,0.0,0.0,1.0
102.0,315.0,292.5,3.088235294117647,2.8676470588235294,0.0,0.0,1.0,1.0,3.0
139.7,252.5,255.0,1.8074445239799573,1.8253400143163925,0.0,0.0,1.0,1.0,3.0
81.9,187.5,245.0,2.2893772893772892,2.991452991452991,1.0,0.0,0.0,1.0,2.0
89.8,230.0,265.0,2.561247216035635,2.951002227171492,1.0,0.0,0.0,1.0,3.0
82.1,212.5,255.0,2.5883069427527405,3.105968331303289,0.0,0.0,0.0,1.0,2.0
103.7,180.0,192.5,1.7357762777242043,1.8563162970106075,1.0,0.0,0.0,0.0,3.0
86.55,215.0,275.0,2.4841132293471984,3.17735413056037,1.0,0.0,0.0,1.0,2.0
61.14,82.5,132.5,1.3493621197252208,2.167157343801112,1.0,0.0,0.0,1.0,4.0
82.11,245.0,260.0,2.9838022165387894,3.1664839848983073,1.0,0.0,0.0,1.0,2.0
73.4,202.5,225.0,2.7588555858310624,3.065395095367847,1.0,0.0,0.0,0.0,1.0
73.9,190.0,255.0,2.5710419485791607,3.450608930987821,1.0,0.0,0.0,1.0,1.0
95.8,197.5,227.5,2.0615866388308977,2.374739039665971,1.0,0.0,0.0,1.0,2.0
176.4,225.0,272.5,1.2755102040816326,1.5447845804988662,1.0,0.0,0.0,1.0,2.0
92.0,190.0,200.0,2.0652173913043477,2.1739130434782608,1.0,0.0,0.0,0.0,2.0
56.4,92.5,97.5,1.6400709219858156,1.7287234042553192,1.0,0.0,0.0,0.0,1.0
128.55,255.0,265.0,1.983663943990665,2.06145468689226,1.0,0.0,0.0,1.0,2.0
71.3,90.0,137.5,1.262272089761571,1.9284712482468445,1.0,0.0,0.0,1.0,2.0
73.8,102.5,140.0,1.3888888888888888,1.897018970189702,0.0,1.0,0.0,1.0,2.0
72.2,230.0,230.0,3.185595567867036,3.185595567867036,1.0,0.0,0.0,0.0,0.0
74.45,100.0,140.0,1.3431833445265278,1.880456682337139,1.0,0.0,0.0,1.0,3.0
72.5,210.0,225.0,2.896551724137931,3.103448275862069,0.0,0.0,1.0,0.0,2.0
81.4,215.0,250.0,2.6412776412776413,3.071253071253071,1.0,0.0,0.0,1.0,2.0
104.6,240.0,265.0,2.294455066921606,2.5334608030592736,1.0,0.0,0.0,1.0,1.0
75.0,170.0,205.0,2.2666666666666666,2.7333333333333334,1.0,0.0,0.0,1.0,1.0
129.56,307.5,345.0,2.373417721518987,2.6628589070700834,1.0,0.0,0.0,0.0,2.0
72.35,165.0,205.0,2.2805805114029027,2.8334485141672427,0.0,0.0,1.0,1.0,1.0
84.4,87.5,112.5,1.0367298578199051,1.3329383886255923,1.0,0.0,0.0,0.0,3.0
87.6,187.5,235.0,2.1404109589041096,2.682648401826484,1.0,0.0,0.0,1.0,2.0
107.5,175.0,205.0,1.627906976744186,1.9069767441860466,0.0,1.0,0.0,1.0,1.0
71.2,55.0,97.5,0.7724719101123595,1.36938202247191,1.0,0.0,0.0,1.0,5.0
141.07,182.5,227.5,1.2936839866732828,1.6126745587297087,0.0,1.0,0.0,1.0,5.0
147.6,272.5,267.5,1.8462059620596207,1.812330623306233,1.0,0.0,0.0,1.0,2.0
98.7,162.5,207.5,1.6464032421479229,2.1023302938196555,1.0,0.0,0.0,0.0,2.0
66.68,70.0,95.0,1.0497900419916015,1.4247150569886022,1.0,0.0,0.0,0.0,3.0
107.3,220.0,242.5,2.050326188257223,2.260018639328984,1.0,0.0,0.0,0.0,3.0
59.0,142.5,152.5,2.4152542372881354,2.5847457627118646,0.0,1.0,0.0,1.0,2.0
101.9,200.0,240.0,1.9627085377821392,2.355250245338567,1.0,0.0,0.0,1.0,2.0
59.2,130.0,157.5,2.195945945945946,2.660472972972973,0.0,1.0,0.0,1.0,3.0
108.3,182.5,192.5,1.685133887349954,1.7774699907663898,1.0,0.0,0.0,1.0,3.0
80.2,100.0,175.0,1.2468827930174564,2.1820448877805485,0.0,1.0,0.0,0.0,5.0
72.5,105.0,127.5,1.4482758620689655,1.7586206896551724,0.0,1.0,0.0,1.0,0.0
99.6,185.0,187.5,1.857429718875502,1.8825301204819278,0.0,0.0,1.0,1.0,5.0
80.6,142.5,180.0,1.7679900744416874,2.2332506203473947,0.0,0.0,1.0,0.0,2.0
79.44,190.0,187.5,2.391742195367573,2.360271903323263,1.0,0.0,0.0,0.0,0.0
116.9,220.0,235.0,1.8819503849443968,2.0102651839178782,1.0,0.0,0.0,1.0,0.0
195.0,295.0,257.5,1.5128205128205128,1.3205128205128205,1.0,0.0,0.0,0.0,2.0
87.36,183.7,226.8,2.10279304029304,2.5961538461538463,1.0,0.0,0.0,1.0,1.0
42.6,87.5,102.5,2.0539906103286385,2.4061032863849765,1.0,0.0,0.0,0.0,1.0
67.3,82.5,115.0,1.2258543833580982,1.7087667161961368,1.0,0.0,0.0,1.0,1.0
51.25,82.5,92.5,1.6097560975609757,1.8048780487804879,1.0,0.0,0.0,1.0,1.0
92.7,187.5,202.5,2.0226537216828477,2.1844660194174756,1.0,0.0,0.0,1.0,1.0
97.3,227.5,250.0,2.338129496402878,2.5693730729701953,0.0,0.0,0.0,1.0,0.0
51.54,75.0,85.0,1.4551804423748544,1.6492045013581684,0.0,0.0,1.0,1.0,6.0
67.13,130.0,165.0,1.9365410397735738,2.4579174735587666,1.0,0.0,0.0,0.0,1.0
115.2,185.0,210.0,1.6059027777777777,1.8229166666666665,1.0,0.0,0.0,0.0,3.0
92.25,215.0,235.0,2.330623306233062,2.5474254742547426,1.0,0.0,0.0,0.0,2.0
57.0,145.0,162.5,2.543859649122807,2.8508771929824563,0.0,0.0,1.0,1.0,0.0
109.6,250.0,267.5,2.281021897810219,2.4406934306569346,1.0,0.0,0.0,1.0,2.0
145.7,255.0,250.0,1.750171585449554,1.7158544955387784,1.0,0.0,0.0,0.0,4.0
86.9,177.5,200.0,2.042577675489068,2.3014959723820483,1.0,0.0,0.0,1.0,1.0
56.0,117.5,142.5,2.0982142857142856,2.544642857142857,1.0,0.0,0.0,0.0,2.0
90.42,130.0,155.0,1.4377350143773502,1.7142225171422252,1.0,0.0,0.0,0.0,6.0
57.88,110.0,145.0,1.9004837595024187,2.5051831375259157,1.0,0.0,0.0,1.0,2.0
56.91,112.5,112.5,1.9768054823405379,1.9768054823405379,1.0,0.0,0.0,1.0,1.0
123.0,220.0,295.0,1.7886178861788617,2.3983739837398375,1.0,0.0,0.0,1.0,2.0
84.73,157.5,200.0,1.8588457453086273,2.360439041661749,1.0,0.0,0.0,0.0,1.0
88.7,235.0,290.0,2.649379932356257,3.2694475760992106,0.0,0.0,1.0,0.0,2.0
80.0,215.0,200.0,2.6875,2.5,0.0,1.0,0.0,1.0,2.0
52.5,130.0,155.0,2.4761904761904763,2.9523809523809526,1.0,0.0,0.0,1.0,0.0
103.3,122.5,190.0,1.185866408518877,1.8393030009680542,1.0,0.0,0.0,1.0,2.0
55.2,125.0,165.0,2.2644927536231885,2.9891304347826084,0.0,0.0,1.0,1.0,2.0
79.3,227.5,255.0,2.8688524590163937,3.2156368221941993,0.0,0.0,1.0,1.0,2.0
59.6,50.0,100.0,0.8389261744966443,1.6778523489932886,1.0,0.0,0.0,0.0,6.0
89.9,137.5,170.0,1.5294771968854282,1.8909899888765294,1.0,0.0,0.0,1.0,2.0
54.52,115.7,106.6,2.1221570066030813,1.9552457813646367,1.0,0.0,0.0,0.0,0.0
82.8,147.5,172.5,1.781400966183575,2.0833333333333335,1.0,0.0,0.0,0.0,0.0
61.4,110.0,130.0,1.7915309446254073,2.1172638436482085,0.0,1.0,0.0,0.0,2.0
63.5,115.0,160.0,1.811023622047244,2.5196850393700787,1.0,0.0,0.0,0.0,2.0
117.77,317.5,310.0,2.695932750275962,2.6322492994820412,1.0,0.0,0.0,1.0,1.0
45.0,105.0,117.5,2.3333333333333335,2.611111111111111,0.0,0.0,1.0,0.0,2.0
55.1,102.5,110.0,1.8602540834845736,1.9963702359346642,0.0,0.0,1.0,0.0,0.0
65.36,172.5,175.0,2.639228886168911,2.6774785801713588,0.0,0.0,1.0,1.0,2.0
87.7,97.5,137.5,1.1117445838084379,1.5678449258836944,1.0,0.0,0.0,1.0,1.0
82.0,227.5,287.5,2.774390243902439,3.5060975609756095,1.0,0.0,0.0,0.0,2.0
90.37,237.5,260.0,2.6280845413300873,2.8770609715613586,0.0,0.0,1.0,1.0,1.0
80.35,207.5,255.0,2.5824517734909773,3.1736154324828876,1.0,0.0,0.0,1.0,1.0
80.5,107.5,125.0,1.3354037267080745,1.5527950310559007,0.0,0.0,1.0,1.0,2.0
131.6,255.0,310.0,1.9376899696048633,2.3556231003039514,0.0,1.0,0.0,0.0,1.0
105.7,220.0,277.5,2.0813623462630084,2.6253547776726585,1.0,0.0,0.0,0.0,2.0
57.83,102.5,125.0,1.7724364516686841,2.161507867888639,0.0,1.0,0.0,0.0,2.0
74.3,195.0,250.0,2.6244952893674296,3.3647375504710633,1.0,0.0,0.0,1.0,2.0
71.68,177.5,170.0,2.4762834821428568,2.3716517857142856,1.0,0.0,0.0,1.0,2.0
103.8,167.5,215.0,1.613680154142582,2.071290944123314,0.0,1.0,0.0,1.0,0.0
123.83,206.38,226.8,1.66663974804167,1.8315432447710571,1.0,0.0,0.0,1.0,3.0
82.0,122.5,160.0,1.4939024390243902,1.951219512195122,0.0,0.0,1.0,1.0,0.0
82.5,200.0,242.5,2.4242424242424243,2.9393939393939394,1.0,0.0,0.0,1.0,2.0
67.5,115.0,142.5,1.7037037037037037,2.111111111111111,1.0,0.0,0.0,0.0,2.0
88.1,85.0,145.0,0.9648127128263337,1.6458569807037458,0.0,1.0,0.0,0.0,5.0
90.0,206.38,183.7,2.293111111111111,2.041111111111111,1.0,0.0,0.0,1.0,0.0
90.9,35.0,120.0,0.385038503850385,1.3201320132013201,1.0,0.0,0.0,1.0,2.0
74.6,110.0,145.0,1.4745308310991958,1.9436997319034854,1.0,0.0,0.0,1.0,2.0
105.69,172.5,235.0,1.632131705932444,2.2234837732992716,1.0,0.0,0.0,1.0,3.0
70.4,137.5,170.0,1.9531249999999998,2.414772727272727,0.0,0.0,1.0,0.0,3.0
51.15,67.5,102.5,1.3196480938416422,2.0039100684261975,1.0,0.0,0.0,1.0,4.0
87.1,202.5,227.5,2.3249138920780714,2.611940298507463,1.0,0.0,0.0,0.0,2.0
160.75,250.0,227.5,1.5552099533437014,1.4152410575427683,1.0,0.0,0.0,1.0,3.0
104.4,157.5,212.5,1.5086206896551724,2.03544061302682,1.0,0.0,0.0,0.0,2.0
72.2,197.5,205.0,2.735457063711911,2.8393351800554014,1.0,0.0,0.0,1.0,1.0
156.5,230.0,222.5,1.4696485623003195,1.4217252396166133,1.0,0.0,0.0,0.0,2.0
90.0,160.0,215.0,1.7777777777777777,2.388888888888889,1.0,0.0,0.0,1.0,2.0
64.7,95.0,92.5,1.4683153013910355,1.4296754250386399,1.0,0.0,0.0,0.0,2.0
89.4,197.5,200.0,2.20917225950783,2.237136465324385,1.0,0.0,0.0,1.0,0.0
80.97,172.5,212.5,2.1304186735828083,2.624428800790416,1.0,0.0,0.0,1.0,2.0
55.5,92.5,127.5,1.6666666666666667,2.2972972972972974,1.0,0.0,0.0,1.0,2.0
122.4,232.5,282.5,1.8995098039215685,2.308006535947712,1.0,0.0,0.0,1.0,1.0
50.78,127.5,192.5,2.5108310358408823,3.790862544308783,1.0,0.0,0.0,1.0,2.0
131.6,235.0,235.0,1.7857142857142858,1.7857142857142858,0.0,0.0,1.0,0.0,3.0
73.57,218.86,227.93,2.9748538806578773,3.0981378279189893,1.0,0.0,0.0,1.0,1.0
80.3,217.5,240.0,2.708592777085928,2.9887920298879203,0.0,0.0,1.0,1.0,2.0
90.6,170.0,215.0,1.8763796909492274,2.373068432671082,1.0,0.0,0.0,0.0,1.0
103.15,170.0,255.0,1.6480853126514783,2.4721279689772175,0.0,0.0,1.0,0.0,3.0
82.0,207.5,265.0,2.5304878048780486,3.231707317073171,1.0,0.0,0.0,1.0,2.0
81.1,217.5,265.0,2.681874229346486,3.267570900123305,0.0,1.0,0.0,1.0,3.0
65.41,117.5,115.0,1.7963614126280387,1.758140957040208,1.0,0.0,0.0,1.0,4.0
50.2,65.0,85.0,1.294820717131474,1.693227091633466,1.0,0.0,0.0,1.0,2.0
125.7,252.5,255.0,2.0087509944311854,2.028639618138425,1.0,0.0,0.0,1.0,2.0
87.5,162.5,212.5,1.8571428571428572,2.4285714285714284,0.0,0.0,1.0,1.0,2.0
81.92,125.0,170.0,1.52587890625,2.0751953125,1.0,0.0,0.0,0.0,3.0
54.1,75.0,125.0,1.3863216266173752,2.310536044362292,1.0,0.0,0.0,1.0,3.0
79.0,97.5,125.0,1.2341772151898733,1.5822784810126582,1.0,0.0,0.0,0.0,4.0
59.96,147.5,207.5,2.459973315543696,3.4606404269513007,0.0,0.0,1.0,1.0,2.0
115.2,232.5,255.0,2.0182291666666665,2.2135416666666665,1.0,0.0,0.0,0.0,2.0
77.07,205.0,245.0,2.6599195536525237,3.1789282470481384,0.0,1.0,0.0,1.0,1.0
117.7,162.5,175.0,1.3806287170773153,1.4868309260832624,1.0,0.0,0.0,1.0,2.0
59.2,97.5,120.0,1.6469594594594594,2.0270270270270268,0.0,0.0,1.0,1.0,2.0
90.72,124.74,151.95,1.375,1.6749338624338623,0.0,0.0,1.0,1.0,3.0
94.3,190.0,225.0,2.014846235418876,2.3860021208907742,1.0,0.0,0.0,1.0,2.0
62.78,127.5,142.5,2.03090156100669,2.269831156419242,1.0,0.0,0.0,1.0,2.0
81.8,60.0,250.0,0.7334963325183375,3.056234718826406,1.0,0.0,0.0,0.0,2.0
71.6,110.0,125.0,1.5363128491620113,1.745810055865922,1.0,0.0,0.0,1.0,2.0
58.85,165.0,215.0,2.803738317757009,3.653355989804588,1.0,0.0,0.0,1.0,2.0
98.43,229.06,272.16,2.3271360357614546,2.765010667479427,1.0,0.0,0.0,1.0,2.0
87.71,320.0,277.5,3.6483867289932737,3.1638353665488546,1.0,0.0,0.0,0.0,1.0
51.9,70.0,90.0,1.348747591522158,1.7341040462427746,1.0,0.0,0.0,1.0,1.0
87.3,205.0,267.5,2.348224513172967,3.064146620847652,1.0,0.0,0.0,0.0,1.0
97.16,282.5,285.0,2.907575133799918,2.933305887196377,1.0,0.0,0.0,1.0,2.0
103.9,190.0,230.0,1.8286814244465832,2.213666987487969,0.0,0.0,1.0,0.0,2.0
68.9,110.0,147.5,1.5965166908563133,2.1407837445573294,0.0,0.0,0.0,1.0,0.0
108.2,250.0,275.0,2.310536044362292,2.5415896487985212,1.0,0.0,0.0,1.0,2.0
51.65,148.0,170.0,2.865440464666021,3.291384317521781,1.0,0.0,0.0,0.0,2.0
79.8,185.0,240.0,2.318295739348371,3.0075187969924815,0.0,1.0,0.0,0.0,2.0
80.5,220.0,280.0,2.732919254658385,3.4782608695652173,0.0,0.0,1.0,1.0,2.0
65.58,192.5,207.5,2.935346142116499,3.1640744129307716,1.0,0.0,0.0,1.0,1.0
104.66,345.0,282.5,3.296388304987579,2.6992165106057713,1.0,0.0,0.0,1.0,2.0
56.0,160.0,167.5,2.857142857142857,2.9910714285714284,1.0,0.0,0.0,1.0,0.0
117.22,405.0,387.5,3.4550418017403173,3.3057498720354888,0.0,0.0,1.0,0.0,2.0
74.1,72.5,110.0,0.9784075573549259,1.484480431848853,1.0,0.0,0.0,1.0,4.0
75.0,195.0,220.0,2.6,2.933333333333333,1.0,0.0,0.0,1.0,2.0
47.5,140.0,147.5,2.9473684210526314,3.1052631578947367,1.0,0.0,0.0,1.0,3.0
94.7,215.0,205.0,2.2703273495248153,2.1647307286166844,0.0,0.0,0.0,0.0,2.0
81.29,187.5,230.0,2.3065567720506825,2.8293763070488374,1.0,0.0,0.0,1.0,2.0
100.0,165.56,215.46,1.6556,2.1546000000000003,1.0,0.0,0.0,0.0,0.0
102.33,235.0,245.0,2.296491742402033,2.394214795270204,1.0,0.0,0.0,1.0,1.0
65.41,97.5,117.5,1.4905977679253937,1.7963614126280387,1.0,0.0,0.0,1.0,1.0
83.4,200.0,242.5,2.398081534772182,2.9076738609112707,1.0,0.0,0.0,1.0,2.0
63.05,138.35,140.61,2.194290245836638,2.230134813639969,1.0,0.0,0.0,1.0,3.0
81.19,205.0,237.5,2.524941495258037,2.9252370981647986,1.0,0.0,0.0,1.0,2.0
111.6,220.0,242.5,1.9713261648745521,2.1729390681003586,1.0,0.0,0.0,1.0,2.0
82.4,155.0,197.5,1.8810679611650485,2.3968446601941746,1.0,0.0,0.0,1.0,1.0
71.8,152.5,172.5,2.1239554317548746,2.402506963788301,0.0,0.0,1.0,0.0,3.0
65.1,122.5,137.5,1.881720430107527,2.112135176651306,0.0,0.0,1.0,1.0,4.0
98.4,280.0,230.0,2.8455284552845526,2.33739837398374,1.0,0.0,0.0,0.0,4.0
108.9,325.0,297.5,2.9843893480257115,2.731864095500459,0.0,0.0,1.0,1.0,2.0
103.85,240.0,270.0,2.311025517573423,2.5999037072701014,0.0,0.0,1.0,1.0,2.0
121.5,267.5,280.0,2.2016460905349793,2.3045267489711936,0.0,0.0,1.0,1.0,2.0
99.85,272.5,272.5,2.7290936404606914,2.7290936404606914,0.0,1.0,0.0,0.0,2.0
71.55,162.5,190.0,2.2711390635918938,2.655485674353599,1.0,0.0,0.0,1.0,2.0
75.3,102.5,125.0,1.361221779548473,1.6600265604249669,0.0,0.0,1.0,1.0,2.0
56.6,105.0,120.0,1.8551236749116606,2.1201413427561837,1.0,0.0,0.0,0.0,1.0
105.5,190.0,205.0,1.8009478672985781,1.9431279620853081,1.0,0.0,0.0,1.0,1.0
89.2,137.5,150.0,1.5414798206278026,1.6816143497757847,1.0,0.0,0.0,1.0,2.0
89.7,225.0,272.5,2.508361204013378,3.0379041248606464,1.0,0.0,0.0,1.0,2.0
100.5,175.0,182.5,1.7412935323383085,1.8159203980099503,1.0,0.0,0.0,0.0,2.0
112.49,140.0,190.0,1.2445550715619167,1.6890390256911727,1.0,0.0,0.0,1.0,2.0
76.0,230.0,240.0,3.026315789473684,3.1578947368421053,0.0,0.0,1.0,1.0,2.0
82.2,272.5,227.5,3.3150851581508514,2.767639902676399,0.0,0.0,1.0,1.0,2.0
149.5,285.0,275.0,1.9063545150501673,1.839464882943144,1.0,0.0,0.0,1.0,3.0
80.4,195.0,232.5,2.425373134328358,2.8917910447761193,1.0,0.0,0.0,1.0,2.0
60.0,227.5,275.0,3.7916666666666665,4.583333333333333,0.0,0.0,1.0,1.0,2.0
97.5,215.0,245.0,2.2051282051282053,2.5128205128205128,0.0,0.0,1.0,0.0,2.0
97.89,185.0,262.5,1.8898763918684238,2.681581366840331,0.0,1.0,0.0,1.0,2.0
58.7,72.5,90.0,1.2350936967632027,1.533219761499148,1.0,0.0,0.0,1.0,2.0
67.4,205.0,222.5,3.0415430267062313,3.301186943620178,1.0,0.0,0.0,1.0,2.0
135.62,282.5,255.0,2.0830261023447867,1.8802536499041438,1.0,0.0,0.0,0.0,2.0
104.2,220.0,255.0,2.111324376199616,2.4472168905950094,0.0,1.0,0.0,1.0,2.0
91.65,147.5,215.0,1.6093835242771413,2.3458810692853245,1.0,0.0,0.0,1.0,2.0
116.75,238.14,204.12,2.0397430406852246,1.7483511777301928,1.0,0.0,0.0,0.0,4.0
68.6,30.0,87.5,0.4373177842565598,1.2755102040816328,1.0,0.0,0.0,1.0,5.0
73.25,157.5,227.5,2.150170648464164,3.10580204778157,1.0,0.0,0.0,0.0,2.0
109.1,272.5,297.5,2.4977085242896426,2.7268560953253895,1.0,0.0,0.0,1.0,2.0
74.0,140.0,185.0,1.8918918918918919,2.5,1.0,0.0,0.0,0.0,1.0
96.0,225.0,292.5,2.34375,3.046875,1.0,0.0,0.0,0.0,1.0
81.42,210.0,227.5,2.5792188651436994,2.7941537705723407,1.0,0.0,0.0,1.0,2.0
82.2,177.5,225.0,2.159367396593674,2.7372262773722627,1.0,0.0,0.0,1.0,2.0
80.6,160.0,205.0,1.9851116625310175,2.543424317617866,0.0,1.0,0.0,1.0,3.0
100.0,275.0,340.0,2.75,3.4,1.0,0.0,0.0,0.0,2.0
90.9,207.5,290.0,2.2827282728272826,3.19031903190319,1.0,0.0,0.0,1.0,2.0
105.4,260.0,257.5,2.4667931688804554,2.4430740037950662,1.0,0.0,0.0,1.0,2.0
62.0,97.5,117.5,1.5725806451612903,1.8951612903225807,0.0,0.0,1.0,1.0,2.0
58.5,132.5,127.5,2.264957264957265,2.1794871794871793,1.0,0.0,0.0,1.0,2.0
82.7,125.0,140.0,1.5114873035066505,1.6928657799274485,1.0,0.0,0.0,0.0,2.0
56.95,107.5,122.5,1.8876207199297628,2.151009657594381,0.0,0.0,1.0,1.0,1.0
82.52,235.0,255.0,2.8477944740668932,3.0901599612215223,1.0,0.0,0.0,0.0,3.0
72.1,122.5,177.5,1.6990291262135924,2.461858529819695,1.0,0.0,0.0,1.0,0.0
81.56,127.5,137.5,1.5632663070132418,1.6858754291319273,1.0,0.0,0.0,1.0,0.0
80.92,120.0,170.0,1.4829461196243203,2.100840336134454,1.0,0.0,0.0,0.0,6.0
78.1,165.0,227.5,2.1126760563380285,2.9129321382842512,0.0,1.0,0.0,1.0,1.0
50.8,107.5,137.5,2.116141732283465,2.706692913385827,1.0,0.0,0.0,0.0,2.0
98.7,249.48,242.67,2.527659574468085,2.4586626139817627,1.0,0.0,0.0,0.0,3.0
76.0,210.0,287.5,2.763157894736842,3.7828947368421053,1.0,0.0,0.0,1.0,2.0
76.1,95.0,117.5,1.2483574244415243,1.5440210249671487,1.0,0.0,0.0,1.0,2.0
69.68,142.5,170.0,2.045063145809414,2.4397244546498276,0.0,1.0,0.0,1.0,1.0
192.8,240.0,200.0,1.2448132780082988,1.0373443983402488,0.0,0.0,1.0,1.0,1.0
65.2,120.0,170.0,1.840490797546012,2.607361963190184,1.0,0.0,0.0,1.0,3.0
58.5,162.5,220.0,2.7777777777777777,3.7606837606837606,1.0,0.0,0.0,0.0,2.0
108.86,365.0,322.5,3.3529303692816463,2.962520668748852,1.0,0.0,0.0,1.0,2.0
